20170301 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170301 230351	564507	4027976	35708663
20170301 8380	755692	11973508	35690135
20170301 131909	600341	3269416	35667884
20170301 176724	594656	6555899	35635105
20170301 199266	241021	3811627	35630701
20170301 226666	355151	2787953	35563384
20170301 171999	387973	3162348	35506527
20170301 14392	339071	44142	35502938
20170301 94210	157329	3724726	35451062
20170301 215659	180741	2020787	35446950
20170301 183694	1000271	9628220	35444558
20170301 220483	201157	2985009	35440302
20170301 170434	435805	2962157	35426290
20170301 213868	328538	4480336	35370713
20170301 170970	278001	2612012	35364640
20170301 34491	252312	3960937	35340215
20170301 111210	441380	2500590	35246476
20170301 73159	315828	1837962	35242263
20170301 133524	294216	1280382	35202423
20170301 172434	198415	2537893	35193259
20170301 71815	128087	1194025	35172149
20170301 247920	260254	1489054	35153957
20170301 33812	648383	5411941	35081787
20170301 91890	191050	2117742	35045928
20170301 170123	326408	2079822	34963172
20170301 154803	995932	22127868	34955658
20170301 235848	518405	4906315	34924040
20170301 182714	344019	2800557	34877833
20170301 245299	202887	2508544	34871537
20170301 184184	366092	5122550	34863170
20170301 170301	543315	3669782	34817941
20170301 195219	357595	4085772	34801042
20170301 170337	328798	1906524	34737473
20170301 196540	432837	3479745	34731599
20170301 236680	402585	3120459	34727101
20170301 111776	270824	2308516	34701634
20170301 113148	593465	3898073	34678267
20170301 123997	419907	10343462	34658675
20170301 81190	432093	5672944	34658570
20170301 105250	402231	6316447	34657360
20170301 85012	87585	415052	34564140
20170301 80189	243454	2256027	34555788
20170301 187023	187463	1306169	34554101
20170301 157386	531465	4991641	34535470
20170301 206352	180550	2893105	34530511
20170301 188409	199923	2131606	34526844
20170301 219682	130079	1488534	34488335
20170301 80703	407224	4574089	34439379
20170301 75047	317373	3310544	34406616
20170301 170101	323016	2520099	34359500
20170301 121320	251588	2238988	34305164
20170301 207710	327422	3533035	34265570
20170301 101882	347571	4160935	34251459
20170301 170309	535433	3274328	34235136
20170301 74085	571798	7412035	34207154
20170301 170291	510347	3347192	34196336
20170301 170087	328496	3269793	34193439
20170301 241077	278106	2400919	34192651
20170301 170021	316837	3139815	34175592
20170301 225203	192547	1036495	34153316
20170301 107273	727818	12942179	34139190
20170301 170756	272186	1840082	34129507
20170301 269934	231849	1009964	34121329
20170301 199990	611256	6912960	34113710
20170301 160578	345886	3454481	34113210
20170301 265885	196512	927076	34098024
20170301 234790	374081	3101263	34083893
20170301 212087	227098	2049227	34082713
20170301 89440	329843	3414657	34079457
20170301 131089	397711	8270034	34060308
20170301 112120	516236	8305410	34047173
20170301 238294	305003	2604323	34027347
20170301 250377	219389	1921145	34026286
20170301 220960	375745	3650932	34022771
20170301 170328	306342	1701042	34015242
20170301 113622	354682	4506695	33954325
20170301 2138	480373	3268627	33927638
20170301 93905	453838	5190539	33907316
20170301 165858	226465	1855128	33883287
20170301 126200	450390	4658738	33875454
20170301 19998	336929	3009413	33866504
20170301 155937	193685	1033114	33847729
20170301 153200	453650	5882479	33819108
20170301 15321	368958	2917819	33791586
20170301 170354	307223	1717963	33789350
20170301 170758	270882	1700585	33746157
20170301 73085	313607	3217973	33734811
20170301 170966	355337	2500882	33714543
20170301 220220	185904	3013910	33709992
20170301 219062	298783	2723932	33667609
20170301 116325	203717	2578073	33646640
20170301 250839	330148	2672082	33636807
20170301 187683	383470	1592963	33573188
20170301 252839	239138	2416455	33534419
20170301 170030	295719	2837015	33479650
20170301 170351	376785	2048281	33433159
20170301 103683	549350	3283278	33409061
20170301 170022	370635	3561430	33392789
20170301 130239	358370	3004409	33330150
20170301 17724	231139	1960974	33329805
20170301 3394	500337	4151396	33317050
20170301 193064	513073	6409649	33304968
20170301 220522	203969	3438813	33217505
20170301 170789	288846	1640136	33199122
20170301 171514	362547	2874563	33191521
20170301 123539	319191	2258198	33171200
20170301 170791	212768	1340031	33152211
20170301 171011	227348	2118610	33142260
20170301 111857	389468	2133316	33101736
20170301 244262	230439	1745069	33070975
20170301 48120	418310	4884554	33054376
20170301 139028	217806	1675601	33048310
20170301 12571	523143	7697655	33044731
20170301 170032	345438	3417580	33041788
20170301 170153	305256	2486903	33014400
20170301 170172	316087	2188514	32988650
20170301 170344	267443	1522252	32925041
20170301 245097	199357	1138251	32910775
20170301 248265	443087	4426490	32898942
20170301 170020	298113	3339155	32865411
20170301 207478	406864	5779706	32862757
20170301 170321	406091	3464391	32860409
20170301 52714	308392	3782954	32855222
20170301 170298	601106	3622221	32845287
20170301 13648	487248	6513888	32803598
20170301 13401	663316	11378707	32803577
20170301 170131	283895	2061177	32776004
20170301 205881	533038	3222636	32761821
20170301 154553	502488	5788013	32756288
20170301 220533	216141	2779470	32737151
20170301 66575	661374	7711923	32724468
20170301 170296	579268	3863191	32698685
20170301 193961	272374	1518960	32683252
20170301 171014	221686	2169634	32679325
20170301 201507	392155	3833870	32675944
20170301 57086	230384	2026199	32661785
20170301 242650	292881	3118130	32656245
20170301 170094	350609	3737443	32636083
20170301 183550	261876	2042483	32629268
20170301 170096	313353	2948906	32626609
20170301 200135	371133	2959039	32586019
20170301 229630	187189	1086883	32560812
20170301 199228	230518	1101777	32552861
20170301 222169	211773	2434103	32535169
20170301 170768	279053	1576602	32524081
20170301 17272	359876	4245049	32478964
20170301 170300	611331	3532039	32458638
20170301 133396	192727	1401501	32456450
20170301 47573	602071	5668144	32426542
20170301 91028	464169	5455050	32417125
20170301 98746	484592	5270046	32409347
20170301 227172	267141	3532046	32349940
20170301 68643	495868	4842707	32349852
20170301 248057	373139	5088486	32340129
20170301 7063	174468	158565	32338808
20170301 112666	524238	7879614	32309413
20170301 192756	116724	829158	32284874
20170301 69807	352567	2985132	32278063
20170301 207731	352236	3689375	32276788
20170301 170964	372692	2907331	32270018
20170301 170018	352734	3466696	32236555
20170301 253368	275618	2451389	32235643
20170301 107267	432987	4682518	32183891
20170301 230160	386593	3253502	32142964
20170301 250554	191910	1194623	32127896
20170301 242279	285190	469377	32127571
20170301 170955	253616	1960183	32109150
20170301 220486	186222	3069869	32107855
20170301 170315	557143	3662980	32048282
20170301 170330	299827	1587163	32029444
20170301 212841	320095	2829520	32027382
20170301 170361	280742	1743682	32025647
20170301 170958	252739	1735775	32012966
20170301 49277	450141	7418533	32002067
20170301 247907	284441	2322852	31998577
20170301 105889	364965	4091456	31995760
20170301 215559	383631	2933389	31969532
20170301 78314	288708	4540914	31949621
20170301 102060	284964	4065911	31924143
20170301 170314	544059	3346315	31923726
20170301 260392	521980	7173377	31916442
20170301 49120	305199	2444719	31905611
20170301 213247	252185	2505343	31899302
20170301 73161	329497	3337595	31891810
20170301 253884	248287	1854392	31810385
20170301 206370	172387	2605574	31799116
20170301 111460	397892	4188295	31781754
20170301 5125	685694	19750791	31768302
20170301 212865	408937	3635955	31753057
20170301 171010	207924	2116987	31743897
20170301 105690	270668	2328207	31725854
20170301 220668	188821	2687675	31715523
20170301 212507	305275	1729714	31690204
20170301 220491	188455	3033428	31684155
20170301 242780	316421	2133333	31573399
20170301 143064	313402	2500607	31552076
20170301 198768	552843	4532533	31525635
20170301 235025	240396	3792145	31498588
20170301 140825	342987	4663563	31476548
20170301 171060	270253	2286302	31391774
20170301 24011	309653	2831468	31361107
20170301 54539	200411	1788667	31348023
20170301 83590	343530	1846875	31346507
20170301 140314	300694	1811360	31319924
20170301 230031	125748	572678	31277969
20170301 255639	218140	1529735	31260104
20170301 103558	204761	1956987	31250720
20170301 115430	278165	2208219	31245237
20170301 170099	363700	2590555	31228890
20170301 239365	238824	2150243	31217255
20170301 127229	273956	2224113	31216120
20170301 252753	141750	1112487	31210444
20170301 171069	248334	2512202	31161740
20170301 61461	346124	4431091	31148593
20170301 73147	300984	2155902	31137125
20170301 170971	185073	1868594	31123999
20170301 179762	396775	2133951	31117895
20170301 170992	214632	2065259	31100450
20170301 94456	428734	3365634	31075808
20170301 121953	308917	3754840	31056374
20170301 170952	331455	2524444	31047614
20170301 224357	429852	3203538	31038052
20170301 170765	199971	1491735	31033270
20170301 1246	284871	3263683	31031248
20170301 242335	293542	2274022	31025888
20170301 242665	323047	2784275	31015238
20170301 46390	288680	2620239	31001941
20170301 170757	238142	1546800	30999850
20170301 212844	382230	2618961	30998185
20170301 170026	366359	3388592	30993223
20170301 84672	325689	4342489	30983529
20170301 218260	378610	2786146	30983047
20170301 181887	293816	3823986	30965807
20170301 231723	225914	1067221	30957348
20170301 286487	337821	985577	30931881
20170301 121283	276613	1169495	30910884
20170301 147408	294447	14429	30901331
20170301 24584	210219	2371522	30879199
20170301 102520	513314	6267895	30826322
20170301 207717	316941	9227774	30823232
20170301 194307	310704	3821264	30819884
20170301 85636	440343	5305663	30819489
20170301 116775	350995	1941601	30787283
20170301 73131	280033	1945151	30783159
20170301 166941	269033	4041047	30741624
20170301 73092	268830	2510537	30712404
20170301 215522	262814	2105697	30695262
20170301 105978	352447	3627612	30693412
20170301 111370	446004	3120185	30685709
20170301 93331	388243	3782182	30665644
20170301 54070	267019	2296460	30664684
20170301 235140	211973	1567147	30653125
20170301 205814	263961	3466770	30651752
20170301 233078	276649	3605496	30625371
20170301 170772	244173	1798638	30604745
20170301 170425	336191	2204262	30574701
20170301 127261	192225	3370996	30573404
20170301 93837	308452	1690182	30566989
20170301 182743	308319	2165771	30556152
20170301 206350	359418	2906713	30509954
20170301 108955	471650	4049996	30504120
20170301 13480	303653	2166432	30503629
20170301 76261	347538	3735005	30495072
20170301 205581	424225	3410794	30494491
20170301 217135	255915	2109529	30479222
20170301 139376	521094	6111246	30463369
20170301 141640	601168	8544783	30460155
20170301 260246	332485	1844446	30413644
20170301 251476	335131	2345517	30406250
20170301 24625	1328672	12202700	30392979
20170301 237065	260114	1910000	30384615
20170301 253736	431193	2486217	30375425
20170301 171006	203894	2004937	30370703
20170301 69288	344548	4710356	30367861
20170301 248479	388724	3094871	30352699
20170301 213949	409273	2637697	30316310
20170301 220476	190732	3223598	30310986
20170301 257983	326479	2152063	30296059
20170301 117429	399837	6866036	30294855
20170301 170322	473944	3258849	30283228
20170301 63510	148058	946737	30256797
20170301 101198	378134	3573382	30256496
20170301 797	270129	3461948	30240021
20170301 171787	324253	3427527	30212298
20170301 73814	664681	9998444	30182856
20170301 138984	788499	8283545	30165138
20170301 171004	249980	2493534	30164207
20170301 108300	740473	4875357	30147261
20170301 182929	254531	1822830	30146388
20170301 265967	200424	1154468	30110349
20170301 214089	216109	1463000	30105281
20170301 121237	141767	2692387	30058174
20170301 153168	374603	5247030	30051399
20170301 170093	286937	2918761	30045702
20170301 220497	163680	3022061	30039839
20170301 170999	288718	2588660	30029223
20170301 168767	334522	3607819	30012949
20170301 260912	168550	1088429	30009901
20170301 145554	329853	3097603	29991379
20170301 245136	239095	1146865	29969668
20170301 86112	173672	1120464	29961435
20170301 15681	380528	4567178	29913711
20170301 171019	186732	2007455	29903722
20170301 171067	237279	2248362	29892132
20170301 842	295219	4003935	29875884
20170301 69063	313958	1927032	29859858
20170301 170152	248110	1872131	29838675
20170301 263749	270636	1587825	29834441
20170301 170407	315615	2397540	29830400
20170301 114608	284827	2692887	29824808
20170301 41032	238461	3052417	29769094
20170301 221282	283121	2547721	29762211
20170301 88128	304899	5868798	29723968
20170301 224800	370463	2255408	29699370
20170301 73132	346181	2559391	29697079
20170301 127600	257864	1960730	29678513
20170301 10377	791839	9142392	29674336
20170301 248268	176981	1365297	29673460
20170301 170764	228363	1877395	29662746
20170301 231744	340927	4031533	29641303
20170301 220530	208544	3148674	29638825
20170301 11284	304867	4861794	29568968
20170301 170979	216627	2158017	29556832
20170301 170288	427139	3031197	29548046
20170301 156051	220632	1785362	29482021
20170301 171016	167001	1816685	29473607
20170301 170327	248233	1423846	29471502
20170301 170129	280098	2059433	29455105
20170301 214017	326228	3675333	29448932
20170301 99635	214850	2574752	29446046
20170301 242500	338255	3013538	29440484
20170301 144501	436210	3663249	29438188
20170301 128394	448089	4150155	29381714
20170301 160199	293694	2797923	29363263
20170301 165359	500654	6263720	29337362
20170301 170089	306681	3221510	29331178
20170301 192706	295594	1491520	29310376
20170301 159056	346844	2044119	29298461
20170301 187901	120216	634494	29291010
20170301 170111	283571	2390643	29268209
20170301 16740	530390	4410534	29265767
20170301 170550	247857	2147787	29257718
20170301 171002	189705	2009449	29251735
20170301 209488	391992	3017686	29248497
20170301 162528	215857	2163042	29246054
20170301 238450	185144	2547318	29230200
20170301 170102	251612	2269679	29153805
20170301 170097	259206	2038602	29123003
20170301 185065	320652	3950199	29118250
20170301 170943	233889	1678447	29109638
20170301 53183	410191	4639003	29102311
20170301 170978	198807	1985027	29101746
20170301 220495	184723	3096179	29091519
20170301 96450	303320	3853451	29034368
20170301 226314	276403	35533	29017430
20170301 170146	277358	2032325	29006796
20170301 71731	238822	3418973	28997936
20170301 170415	319350	2833527	28987496
