20170501 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170501 128189	311676	3462916	28372570
20170501 294590	777963	4602882	28366794
20170501 287097	360619	3560049	28337462
20170501 298518	301264	2355923	28258940
20170501 323709	300860	2818550	28251779
20170501 70111	316266	3719670	28250553
20170501 227227	416713	1758124	28246924
20170501 197443	365251	4452039	28244803
20170501 170298	478816	3744421	28243680
20170501 206463	352073	2963647	28229648
20170501 47149	284309	5904407	28225238
20170501 325390	197042	2014787	28201907
20170501 71505	277238	5793385	28200165
20170501 115363	437494	4309538	28158950
20170501 216615	249182	2995029	28157139
20170501 100172	217641	3249853	28116353
20170501 317100	163687	740634	28109370
20170501 419683	82626	865127	28089111
20170501 139176	272332	2968858	28082933
20170501 47897	413579	5838779	28064753
20170501 62402	427951	4157836	28046171
20170501 236145	295438	2579593	28038876
20170501 201367	266002	4239847	27988991
20170501 298739	233492	1559791	27988751
20170501 63391	147017	3976461	27954499
20170501 112764	297176	2291756	27953433
20170501 409084	474812	2615815	27936966
20170501 565	325862	2256830	27926573
20170501 112344	407561	3015938	27875901
20170501 167348	340139	3006417	27866598
20170501 214145	272720	2673427	27853053
20170501 215700	182676	1846928	27850467
20170501 170066	208726	2310916	27830616
20170501 170073	194432	1783347	27790742
20170501 213635	226019	1608186	27778040
20170501 24738	496432	4497863	27769110
20170501 272059	360536	4556842	27758578
20170501 155038	179837	2502129	27753548
20170501 52245	139637	2239550	27748886
20170501 24625	1269938	8262582	27729420
20170501 23666	427602	10329741	27709725
20170501 350103	438141	4851577	27689136
20170501 184970	178350	2144100	27664685
20170501 200974	127512	787751	27653964
20170501 170263	186195	2034137	27651121
20170501 170994	158511	1901390	27628420
20170501 187312	251978	1984514	27609121
20170501 135611	336085	3148079	27589942
20170501 238673	627698	5973196	27588361
20170501 283642	213224	1719571	27586759
20170501 112550	339270	2016826	27575106
20170501 256500	175135	906536	27574093
20170501 130913	152738	1695000	27507638
20170501 286625	367790	2286718	27478177
20170501 112120	352431	4947607	27477433
20170501 278790	186751	944492	27460694
20170501 171013	137893	1777506	27449188
20170501 75067	208520	2268283	27421632
20170501 330736	358798	3347129	27406209
20170501 236422	236908	2197420	27389594
20170501 73107	186759	1898771	27376936
20170501 73184	161837	1594444	27372373
20170501 134045	507100	10299157	27364387
20170501 30057	336881	2821545	27353412
20170501 297026	360924	2221780	27351671
20170501 100596	291155	1690145	27334541
20170501 73092	217248	2073027	27331219
20170501 234808	240626	2328439	27320200
20170501 342234	287115	3176079	27307696
20170501 170355	230677	1629399	27304306
20170501 290844	689581	6030010	27281990
20170501 311060	129796	957205	27267787
20170501 113229	174650	1582409	27221009
20170501 314662	282187	1697758	27198413
20170501 223889	462337	2878530	27184235
20170501 230879	348984	2905060	27176968
20170501 196781	175609	2345151	27167341
20170501 170598	372154	4460947	27157990
20170501 107938	172731	1370353	27139771
20170501 331336	339009	2117734	27122471
20170501 352709	188546	1242799	27079682
20170501 195007	459844	4070247	27078798
20170501 234366	241888	1440280	27076448
20170501 170601	291828	3637802	27066431
20170501 181574	187115	3005590	27056824
20170501 170078	216012	2023779	27046450
20170501 309724	222384	1880984	27043091
20170501 245862	259435	2663631	27006511
20170501 234499	162588	1477294	26991452
20170501 330416	166333	1232226	26972017
20170501 74356	427083	5353335	26967513
20170501 127930	116556	1172553	26954840
20170501 168178	155278	1058399	26944952
20170501 346006	327123	2222978	26941279
20170501 191935	158042	1529512	26932695
20170501 411668	260428	1519135	26921311
20170501 82978	345098	3232121	26921228
20170501 215767	244137	1844527	26912423
20170501 62095	608361	4206685	26892831
20170501 268500	214332	2010704	26873009
20170501 179869	291426	3670382	26858251
20170501 75526	217488	2838929	26857375
20170501 26731	251493	3580156	26855513
20170501 170037	349112	5091137	26819486
20170501 114488	404820	3556666	26814173
20170501 194305	274807	4254546	26811735
20170501 380123	245715	1449550	26807999
20170501 363536	251570	1605209	26798666
20170501 149300	218834	1933862	26793205
20170501 371068	106001	488660	26790048
20170501 404063	157017	1199148	26780371
20170501 170158	228212	1809043	26761849
20170501 240833	346957	3831977	26731144
20170501 55673	321334	5792029	26708711
20170501 85980	328533	4701609	26663634
20170501 102720	262634	571267	26654089
20170501 93576	146376	1205375	26653486
20170501 170594	308337	4122393	26624358
20170501 391657	171726	916143	26605338
20170501 129814	279454	2539479	26604423
20170501 243862	295404	1807866	26592359
20170501 282699	195278	1377879	26576748
20170501 170135	298143	2086838	26559206
20170501 102801	502630	5018623	26552686
20170501 181812	166030	1400552	26544208
20170501 168539	215846	3025583	26533635
20170501 364154	136783	940504	26519102
20170501 351753	120575	739518	26517304
20170501 61544	315723	6497464	26510783
20170501 288997	252650	22129	26503044
20170501 20091	399932	3099623	26502585
20170501 198645	231843	1894608	26498881
20170501 81071	217081	2255872	26497677
20170501 224846	239150	4482420	26490734
20170501 188205	254878	1681587	26473488
20170501 7682	451974	6253995	26473162
20170501 358436	239820	1287001	26465223
20170501 8281	246789	3507520	26460137
20170501 138269	349091	3962966	26446326
20170501 216550	113299	1667654	26443186
20170501 85311	596893	6664655	26438513
20170501 99497	413956	5371687	26413907
20170501 344287	242033	1537250	26371908
20170501 93331	316250	3525588	26348382
20170501 313892	180691	1582781	26328644
20170501 264137	323835	2119300	26321387
20170501 272189	529455	5230821	26295987
20170501 157256	295707	1931445	26295067
20170501 304493	437815	2374139	26282130
20170501 351747	349146	3717752	26224391
20170501 359519	297033	1900565	26221691
20170501 176988	146941	1872557	26205225
20170501 281064	473947	2949996	26201661
20170501 345095	320118	2096302	26201049
20170501 107273	607764	10584251	26191994
20170501 114577	334876	1779532	26187450
20170501 80523	354070	2422663	26168691
20170501 73159	245962	2265661	26163109
20170501 314958	205043	1518182	26151891
20170501 184903	564178	10361867	26136345
20170501 354464	161343	1052318	26129671
20170501 170989	152587	1721026	26124475
20170501 312633	894436	4502779	26114420
20170501 352943	276555	2576496	26098189
20170501 358578	192257	1964980	26080531
20170501 267073	206227	1065288	26077131
20170501 74085	460069	5302372	26056998
20170501 236340	437893	2948480	26048924
20170501 253619	209932	1613626	26040232
20170501 82026	223979	3385430	26034130
20170501 377565	379472	2283044	25997876
20170501 146548	347473	2626135	25994797
20170501 280917	183887	884793	25993839
20170501 352426	117808	509544	25987859
20170501 329397	219229	2765826	25983769
20170501 94932	287961	3672539	25973272
20170501 170005	205403	2011181	25949229
20170501 170980	116759	1186249	25945712
20170501 340333	127908	873507	25914930
20170501 288316	226364	2826568	25911912
20170501 170036	302122	4221738	25908319
20170501 67209	176632	1737115	25903690
20170501 14534	371398	10032188	25847515
20170501 35112	196468	4605083	25847241
20170501 390403	202656	1389309	25846685
20170501 389082	187541	1273283	25844318
20170501 208426	188054	1491605	25841815
20170501 204016	348981	5400595	25834931
20170501 194269	231935	2248222	25828604
20170501 234490	223529	8157975	25818390
20170501 236397	204753	1132528	25803816
20170501 170596	335418	3629718	25802808
20170501 32282	550274	12104181	25793146
20170501 87865	453426	9156734	25786383
20170501 71186	332149	4705539	25783791
20170501 349784	188940	2144135	25765130
20170501 84322	422813	7438491	25762478
20170501 352952	180342	1256782	25752339
20170501 219436	141915	1188591	25724902
20170501 125868	246661	80590	25718572
20170501 344080	188638	1263548	25714174
20170501 175069	320214	3661107	25703655
20170501 329204	437512	2162642	25702468
20170501 170077	183265	1643501	25696319
20170501 82723	179008	2447217	25675751
20170501 127698	306479	2884964	25672492
20170501 217825	217041	2403061	25665854
20170501 313209	230432	2784597	25659185
20170501 367815	217670	918139	25658806
20170501 12791	322276	4162830	25612571
20170501 292442	199159	937308	25607965
20170501 400383	173395	3014216	25595646
20170501 116045	325927	3679748	25566577
20170501 129863	521638	5617035	25565195
20170501 110174	234665	2573099	25543933
20170501 317595	202028	1349835	25536323
20170501 73166	372134	2992083	25522290
20170501 190322	761853	4156477	25513540
20170501 293810	412148	4827255	25511835
20170501 170068	217242	2110559	25482429
20170501 238294	196464	2376171	25455872
20170501 356863	182511	667493	25447880
20170501 199993	241175	4122632	25432700
20170501 35420	366719	7928190	25424957
20170501 102756	475847	6378549	25409827
20170501 222390	533379	3606084	25382235
20170501 92267	192599	1237096	25375264
20170501 115172	268145	2040204	25367625
20170501 248123	365984	7551903	25329557
20170501 386488	249337	1312613	25321734
20170501 6489	192180	1314965	25307695
20170501 96827	389876	4889320	25275689
20170501 170034	347696	5141165	25275550
20170501 170142	231565	1877393	25257736
20170501 96254	326937	4394284	25250961
20170501 42845	274727	4675157	25230005
20170501 69212	474283	8887899	25227299
20170501 355917	200895	1025125	25222151
20170501 170345	229910	1496976	25222091
20170501 170293	424041	3370952	25154067
20170501 179397	236373	2657455	25150597
20170501 132484	401978	2612566	25142009
20170501 112724	221525	3085279	25138626
20170501 141358	201527	956518	25101849
20170501 170138	262312	2375430	25097608
20170501 118301	131474	699787	25091521
20170501 147496	454408	2756406	25047403
20170501 88128	248840	4003803	25035721
20170501 323530	365890	5406724	25021824
20170501 198626	256253	3888041	25009000
20170501 158233	440245	3340837	25006641
20170501 196072	479291	4742051	24991082
20170501 343917	316845	2448281	24988096
20170501 91313	302668	3127644	24982248
20170501 66615	336757	4068579	24964599
20170501 153963	323152	2994725	24921521
20170501 26856	160673	1337466	24917525
20170501 298644	328861	2236273	24908360
20170501 261008	466903	2535914	24906526
20170501 170667	212170	2785245	24902773
20170501 316440	209537	1034070	24901011
20170501 66884	244862	1188577	24855370
20170501 229566	212240	2279726	24842654
20170501 302878	79321	1130270	24833299
20170501 387714	213849	1805668	24831811
20170501 83133	249122	4286834	24817518
20170501 113413	175702	2457761	24800725
20170501 345223	571517	3143540	24752153
20170501 247840	283210	3589014	24735978
20170501 400487	228336	1283916	24732468
20170501 288091	126232	1059057	24720509
20170501 118362	199597	1251590	24719801
20170501 134169	362923	2185398	24716931
20170501 8794	868727	7172210	24712423
20170501 359268	422821	2259408	24700367
20170501 126200	315214	4219838	24680654
20170501 271390	263055	1958208	24664841
20170501 157193	324682	2935178	24661258
20170501 190004	504352	6254726	24641686
20170501 297001	132643	627213	24620770
20170501 170167	201366	1814615	24609989
20170501 203839	408660	5507600	24589263
20170501 74858	231787	2337987	24575885
20170501 360459	260374	1500495	24572164
20170501 328670	247689	1729632	24568629
20170501 193802	188844	1241569	24549575
20170501 256394	288570	2061305	24540483
20170501 67337	278804	3234102	24527156
20170501 341903	234322	1383112	24525080
20170501 170338	239254	1549966	24522298
20170501 192914	120240	1200152	24516053
20170501 74244	239353	2460987	24496786
20170501 361480	171272	1583375	24495628
20170501 162756	400012	3375014	24491221
20170501 118367	430311	3334396	24479784
20170501 24011	200339	2442065	24476335
20170501 147158	348894	1647545	24473463
20170501 260316	234933	3416597	24471864
20170501 41623	204030	1837746	24462167
20170501 308138	328424	1732814	24460582
20170501 344284	261668	1678616	24458425
20170501 171003	141790	1524878	24450314
20170501 2369	331039	3204967	24443021
20170501 188409	186355	1269284	24407252
20170501 347411	168327	2117476	24391845
20170501 144739	434627	4543893	24382318
20170501 170356	236645	1550286	24381350
20170501 171545	68203	609874	24366691
20170501 179393	366573	2424502	24356286
20170501 213209	508669	3115960	24355169
20170501 95007	389222	6052693	24353676
20170501 146141	150126	2068605	24346265
20170501 202303	236944	2941246	24340957
20170501 354827	268674	2745132	24334110
20170501 170572	193111	1638519	24328544
20170501 115592	335867	4126093	24317190
20170501 254224	414357	4216975	24304659
20170501 73152	234292	1960831	24297442
20170501 305709	569530	3767176	24284953
20170501 172538	220223	1841338	24281062
20170501 285050	307038	2637790	24245401
20170501 359359	279992	1274968	24243426
20170501 290119	184944	1048621	24231135
20170501 376183	487242	2541808	24212326
20170501 20624	238913	2377468	24197607
20170501 215659	138592	1977206	24194625
20170501 12431	320476	3462173	24177503
20170501 256696	115528	1406098	24172073
20170501 386762	190183	2030919	24162728
20170501 215772	353842	2584370	24161613
20170501 171014	149873	1430517	24157959
20170501 383587	73067	718984	24154142
20170501 135565	403468	3748285	24147240
20170501 309964	303875	3589136	24137048
20170501 155055	388183	5879890	24132001
20170501 327064	261531	2231009	24121661
20170501 7472	146825	2461033	24113645
20170501 87867	158018	5737653	24102573
20170501 241351	249841	3866330	24098930
20170501 143995	236779	2457197	24098549
20170501 338325	117808	1354318	24084635
20170501 126381	267505	1898439	24076202
20170501 201757	324084	3726074	24063375
20170501 172874	520952	3233139	24049324
20170501 195425	277478	2446275	24043761
20170501 170983	138803	1445238	24001204
20170501 145614	170648	1950940	24000747
20170501 392649	93669	866441	23981208
20170501 21675	292829	3528950	23979570
20170501 250912	199337	1601267	23974514
20170501 170103	216454	2054769	23960861
20170501 170591	334902	4048579	23951337
20170501 356822	134786	604198	23936888
20170501 367063	218847	1809450	23933409
20170501 64225	422877	6504992	23925870
20170501 129469	176615	2187292	23919456
